,GS,GS,GS,GS,GS,MS,MS,MS,MS,MS,SPY,SPY,SPY,SPY,SPY,WFC,WFC,WFC,WFC,WFC
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
2021-06-24 11:15:00-04:00,366.155,366.31,365.52,366.31,4004.0,86.8,86.845,86.66,86.81,12082.0,425.04,425.04,424.8,424.95,16139.0,45.035,45.09,44.99,45.02,28735.0
2021-06-24 11:30:00-04:00,366.38,366.835,366.37,366.68,3591.0,86.84,86.96,86.815,86.86,10575.0,424.96,425.07,424.63,424.84,30613.0,45.03,45.08,44.98,45.055,16680.0
2021-06-24 11:45:00-04:00,366.62,366.92,366.34,366.37,2841.0,86.865,86.87,86.7,86.7,12179.0,424.85,425.02,424.76,424.77,19042.0,45.06,45.08,44.98,44.99,12233.0
2021-06-24 12:00:00-04:00,366.33,366.5,365.87,365.87,3927.0,86.715,86.805,86.64,86.645,7533.0,424.775,425.04,424.765,424.975,12317.0,45.0,45.03,44.88,44.885,24272.0
2021-06-24 12:15:00-04:00,365.895,366.41,365.895,366.03,4972.0,86.64,86.925,86.61,86.865,12696.0,424.93,425.15,424.93,424.96,17950.0,44.89,45.03,44.88,45.0,9223.0
2021-06-24 12:30:00-04:00,366.25,367.08,366.25,366.725,7026.0,86.85,86.97,86.76,86.92,22349.0,424.98,425.33,424.9,425.215,16257.0,45.0,45.145,45.0,45.08,12796.0
2021-06-24 12:45:00-04:00,366.91,368.39,366.91,368.37,7865.0,86.92,87.145,86.915,87.125,12324.0,425.22,425.31,425.075,425.21,20104.0,45.08,45.3,45.08,45.24,29237.0
2021-06-24 13:00:00-04:00,368.32,368.72,367.77,368.69,6030.0,87.07,87.26,87.04,87.24,8143.0,425.24,425.51,425.21,425.51,29074.0,45.25,45.36,45.185,45.35,13998.0
2021-06-24 13:15:00-04:00,368.77,368.8,367.65,367.925,6868.0,87.25,87.25,87.09,87.105,8013.0,425.49,425.52,424.95,425.05,20492.0,45.335,45.365,45.19,45.21,15703.0
2021-06-24 13:30:00-04:00,368.085,369.155,368.085,369.155,7294.0,87.11,87.28,87.095,87.265,8780.0,425.03,425.12,424.955,425.04,34678.0,45.225,45.3,45.22,45.255,14501.0
2021-06-24 13:45:00-04:00,369.32,369.37,368.75,368.79,4491.0,87.28,87.28,87.16,87.2,5583.0,424.99,425.15,424.79,425.14,13535.0,45.26,45.29,45.18,45.23,20840.0
2021-06-24 14:00:00-04:00,368.87,369.29,368.84,369.19,3450.0,87.19,87.34,87.17,87.27,4852.0,425.17,425.3,425.13,425.24,13344.0,45.24,45.3,45.215,45.24,18378.0
2021-06-24 14:15:00-04:00,369.05,369.13,368.86,369.04,4028.0,87.285,87.295,87.13,87.17,10731.0,425.23,425.45,425.15,425.42,25869.0,45.25,45.3,45.25,45.29,16094.0
2021-06-24 14:30:00-04:00,369.16,369.45,369.01,369.45,2301.0,87.2,87.24,87.105,87.105,12496.0,425.43,425.55,425.35,425.5,35608.0,45.3,45.335,45.265,45.28,19759.0
2021-06-24 14:45:00-04:00,369.63,369.93,369.445,369.875,4122.0,87.12,87.19,87.09,87.125,17157.0,425.465,425.55,425.29,425.4,31687.0,45.285,45.32,45.22,45.27,21516.0
2021-06-24 15:00:00-04:00,369.99,370.28,369.45,370.22,8182.0,87.125,87.28,87.095,87.27,12465.0,425.38,425.42,425.19,425.4,30257.0,45.275,45.405,45.27,45.405,26025.0
2021-06-24 15:15:00-04:00,370.295,370.715,370.12,370.6,7606.0,87.275,87.295,87.22,87.275,8883.0,425.4,425.41,424.97,425.02,45528.0,45.405,45.42,45.34,45.36,39700.0
2021-06-24 15:30:00-04:00,370.57,370.84,369.41,369.635,14845.0,87.275,87.375,87.015,87.03,19330.0,425.02,425.15,424.87,425.145,77446.0,45.36,45.42,45.13,45.14,103037.0
2021-06-24 15:45:00-04:00,369.52,370.17,368.18,368.66,17740.0,87.03,87.245,86.85,87.065,47448.0,425.15,425.345,424.94,425.05,103568.0,45.135,45.295,45.07,45.16,197436.0
2021-06-25 09:30:00-04:00,369.84,370.31,365.0,365.96,29043.0,87.38,87.51,86.73,87.35,22685.0,425.9,426.1,425.59,425.83,42642.0,45.51,45.915,45.235,45.915,226486.0
2021-06-25 09:45:00-04:00,365.84,369.12,365.84,368.97,22017.0,87.34,88.12,87.325,88.06,10749.0,425.82,426.03,425.615,425.835,56782.0,45.91,46.265,45.89,46.265,229245.0
2021-06-25 10:00:00-04:00,368.96,370.85,368.49,370.23,16727.0,87.975,88.56,87.94,88.55,9987.0,425.84,426.21,425.625,426.14,33539.0,46.265,46.635,46.19,46.615,149614.0
2021-06-25 10:15:00-04:00,370.04,370.28,366.985,367.535,18414.0,88.455,88.47,88.02,88.165,10216.0,426.19,426.475,426.14,426.36,36173.0,46.61,46.65,46.185,46.22,181296.0
2021-06-25 10:30:00-04:00,367.535,368.465,367.06,367.495,13850.0,88.065,88.225,87.995,88.0,3964.0,426.36,426.445,426.085,426.085,45474.0,46.215,46.285,46.09,46.125,88200.0
2021-06-25 10:45:00-04:00,367.56,367.96,367.39,367.65,8174.0,88.01,88.01,87.865,87.875,4127.0,426.05,426.125,425.87,425.955,20692.0,46.125,46.225,46.115,46.125,67426.0
2021-06-25 11:00:00-04:00,367.67,368.67,367.67,368.51,2397.0,87.84,88.115,87.84,88.085,4231.0,425.915,426.19,425.86,426.17,24646.0,46.125,46.34,46.125,46.205,59360.0
2021-06-25 11:15:00-04:00,368.695,369.55,368.695,369.52,4065.0,88.035,88.21,88.035,88.185,5407.0,426.145,426.305,426.09,426.305,25365.0,46.205,46.39,46.205,46.35,64739.0
2021-06-25 11:30:00-04:00,369.38,369.4,368.82,368.95,2389.0,88.18,88.18,88.025,88.175,3909.0,426.32,426.36,426.2,426.22,24270.0,46.36,46.385,46.31,46.35,51402.0
2021-06-25 11:45:00-04:00,369.05,369.75,368.9,369.65,3733.0,88.175,88.42,88.16,88.415,4542.0,426.23,426.33,426.165,426.315,20969.0,46.355,46.525,46.335,46.515,54071.0
2021-06-25 12:00:00-04:00,369.89,371.03,369.89,370.59,6076.0,88.37,88.455,88.34,88.435,5017.0,426.295,426.35,426.23,426.32,18768.0,46.515,46.56,46.49,46.535,58450.0
2021-06-25 12:15:00-04:00,370.48,370.785,370.08,370.1,4352.0,88.425,88.51,88.375,88.395,11945.0,426.32,426.375,426.085,426.095,27096.0,46.535,46.55,46.44,46.455,45589.0
2021-06-25 12:30:00-04:00,370.14,370.335,369.83,370.085,4354.0,88.395,88.405,88.345,88.385,6437.0,426.12,426.325,426.105,426.315,16216.0,46.455,46.515,46.44,46.51,36128.0
2021-06-25 12:45:00-04:00,370.24,370.43,370.04,370.06,1343.0,88.375,88.375,88.255,88.255,5770.0,426.315,426.34,426.19,426.275,54115.0,46.51,46.605,46.51,46.55,24257.0
2021-06-25 13:00:00-04:00,370.11,370.11,368.92,369.0,1144.0,88.275,88.275,88.07,88.085,5886.0,426.295,426.31,426.05,426.06,59822.0,46.55,46.585,46.525,46.545,25250.0
2021-06-25 13:15:00-04:00,369.15,369.15,368.62,368.62,1119.0,88.08,88.1,87.885,87.9,5308.0,426.055,426.235,426.055,426.175,41125.0,46.54,46.56,46.43,46.435,25546.0
2021-06-25 13:30:00-04:00,368.72,369.09,368.67,368.99,842.0,87.93,88.2,87.91,88.2,6293.0,426.155,426.155,425.955,426.125,42652.0,46.43,46.445,46.39,46.44,27559.0
2021-06-25 13:45:00-04:00,369.09,369.23,369.06,369.155,908.0,88.19,88.335,88.19,88.27,7806.0,426.125,426.32,426.11,426.25,55013.0,46.435,46.5,46.415,46.415,22390.0
2021-06-25 14:00:00-04:00,368.92,369.195,368.505,368.8,1153.0,88.225,88.365,88.225,88.3,6609.0,426.25,426.35,426.155,426.33,80194.0,46.415,46.47,46.39,46.445,24122.0
2021-06-25 14:15:00-04:00,368.72,369.18,368.72,369.18,512.0,88.265,88.405,88.265,88.4,7888.0,426.335,426.43,426.27,426.38,20741.0,46.45,46.485,46.4,46.48,25025.0
2021-06-25 14:30:00-04:00,369.41,369.59,369.35,369.59,898.0,88.375,88.415,88.35,88.415,12226.0,426.365,426.58,426.31,426.495,43283.0,46.47,46.49,46.44,46.45,38833.0
2021-06-25 14:45:00-04:00,369.67,369.67,369.34,369.56,2191.0,88.42,88.545,88.39,88.425,15972.0,426.51,426.61,426.395,426.54,14936.0,46.45,46.48,46.39,46.43,35408.0
2021-06-25 15:00:00-04:00,369.84,370.15,369.67,370.1,1545.0,88.43,88.525,88.365,88.525,16101.0,426.555,426.82,426.54,426.81,24934.0,46.43,46.57,46.42,46.56,34955.0
2021-06-25 15:15:00-04:00,370.12,370.175,369.58,369.58,2536.0,88.535,88.58,88.355,88.38,16296.0,426.81,426.94,426.58,426.605,30749.0,46.56,46.58,46.415,46.42,48863.0
2021-06-25 15:30:00-04:00,369.39,369.93,369.28,369.47,7320.0,88.365,88.605,88.355,88.545,21561.0,426.595,426.75,426.44,426.485,112514.0,46.42,46.455,46.35,46.375,79986.0
2021-06-25 15:45:00-04:00,369.39,369.59,368.65,368.8,17050.0,88.545,88.575,88.29,88.4,49392.0,426.47,427.08,426.42,426.61,165189.0,46.37,46.43,46.17,46.37,168946.0
2021-06-28 09:30:00-04:00,367.37,368.2,364.63,364.63,5611.0,88.03,88.2,86.73,86.79,13764.0,427.17,427.21,426.14,426.38,24962.0,46.0,46.005,45.32,45.39,69405.0
2021-06-28 09:45:00-04:00,364.0,367.15,363.99,367.15,5117.0,86.74,87.0,86.57,86.93,17281.0,426.48,426.7,426.025,426.665,27346.0,45.37,45.5,45.26,45.49,38219.0
2021-06-28 10:00:00-04:00,366.965,366.965,365.65,365.65,3468.0,86.92,86.92,86.43,86.49,11588.0,426.69,426.73,426.37,426.53,14911.0,45.485,45.49,45.22,45.32,43010.0
2021-06-28 10:15:00-04:00,366.45,367.595,366.45,367.13,12109.0,86.52,87.165,86.52,87.1,9522.0,426.54,426.71,426.43,426.66,9970.0,45.32,45.44,45.28,45.36,31126.0
2021-06-28 10:30:00-04:00,367.01,367.42,365.86,365.86,1105.0,87.13,87.13,86.73,86.875,7393.0,426.64,426.71,426.45,426.47,7471.0,45.355,45.365,45.095,45.195,36390.0
2021-06-28 10:45:00-04:00,366.04,367.35,366.04,367.29,2490.0,86.83,87.2,86.78,87.12,8140.0,426.45,426.87,426.43,426.5,20143.0,45.19,45.465,45.15,45.44,23225.0
2021-06-28 11:00:00-04:00,366.67,367.42,366.56,366.78,2330.0,87.12,87.335,87.06,87.12,4750.0,426.5,426.78,426.36,426.515,32399.0,45.41,45.61,45.41,45.52,22614.0
2021-06-28 11:15:00-04:00,366.94,366.94,365.54,365.54,3783.0,87.15,87.18,86.96,86.99,6493.0,426.48,426.51,426.21,426.28,16730.0,45.505,45.525,45.295,45.33,21575.0
2021-06-28 11:30:00-04:00,365.49,365.85,365.35,365.66,3863.0,86.96,87.03,86.89,86.95,4376.0,426.26,426.39,426.16,426.39,6678.0,45.3,45.365,45.28,45.31,24974.0
2021-06-28 11:45:00-04:00,365.58,366.13,365.53,366.04,1697.0,86.92,87.04,86.89,87.0,2905.0,426.43,426.57,426.375,426.51,23181.0,45.315,45.35,45.235,45.33,22815.0
2021-06-28 12:00:00-04:00,366.32,366.4,365.65,365.99,2279.0,87.04,87.08,86.95,86.97,2949.0,426.54,426.62,426.51,426.555,17643.0,45.37,45.425,45.285,45.31,16425.0
2021-06-28 12:15:00-04:00,366.32,366.83,365.67,365.76,3353.0,87.02,87.1,86.88,86.93,5917.0,426.48,426.54,426.32,426.33,8676.0,45.315,45.425,45.3,45.42,57005.0
2021-06-28 12:30:00-04:00,365.77,366.45,365.77,366.39,1123.0,86.905,87.03,86.87,87.025,6379.0,426.32,426.42,426.23,426.29,10488.0,45.415,45.6,45.385,45.6,24626.0
2021-06-28 12:45:00-04:00,366.57,366.98,366.57,366.87,1273.0,87.06,87.19,87.01,87.08,3318.0,426.25,426.36,426.17,426.18,8030.0,45.595,45.64,45.57,45.61,11711.0
2021-06-28 13:00:00-04:00,366.45,366.62,365.85,365.85,1420.0,87.08,87.15,86.93,86.99,8007.0,426.15,426.21,425.91,425.945,18199.0,45.6,45.62,45.475,45.49,17653.0
2021-06-28 13:15:00-04:00,365.81,365.86,365.685,365.685,1086.0,86.97,87.09,86.94,87.03,5571.0,425.9,426.14,425.89,425.92,44244.0,45.48,45.52,45.43,45.45,14409.0
2021-06-28 13:30:00-04:00,365.67,366.565,365.67,366.565,2355.0,87.03,87.24,87.01,87.24,4182.0,425.92,426.26,425.9,426.26,25082.0,45.455,45.57,45.43,45.57,12700.0
2021-06-28 13:45:00-04:00,366.53,366.91,366.53,366.91,501.0,87.215,87.38,87.215,87.35,3902.0,426.255,426.51,426.25,426.495,20802.0,45.54,45.71,45.535,45.71,18783.0
2021-06-28 14:00:00-04:00,367.58,367.765,367.45,367.45,1447.0,87.39,87.47,87.355,87.435,3012.0,426.55,426.705,426.48,426.625,18650.0,45.7,45.765,45.695,45.7,13219.0
2021-06-28 14:15:00-04:00,367.585,368.4,367.41,368.4,4055.0,87.47,87.65,87.46,87.64,5400.0,426.64,426.75,426.64,426.715,25688.0,45.72,45.825,45.69,45.8,16033.0
2021-06-28 14:30:00-04:00,368.345,368.555,368.07,368.23,3149.0,87.665,87.69,87.54,87.6,5996.0,426.745,426.89,426.68,426.765,32915.0,45.805,45.845,45.73,45.78,23193.0
2021-06-28 14:45:00-04:00,367.825,367.905,367.31,367.47,2325.0,87.59,87.635,87.475,87.475,5652.0,426.79,426.98,426.74,426.92,37170.0,45.78,45.795,45.665,45.665,22512.0
2021-06-28 15:00:00-04:00,367.47,367.79,366.99,367.68,1666.0,87.495,87.54,87.365,87.52,6807.0,426.96,427.12,426.76,426.98,69811.0,45.675,45.76,45.64,45.76,30495.0
2021-06-28 15:15:00-04:00,367.61,367.98,367.61,367.68,2324.0,87.49,87.545,87.475,87.475,6696.0,427.0,427.28,426.92,427.19,76010.0,45.765,45.765,45.66,45.66,32088.0
2021-06-28 15:30:00-04:00,367.83,368.0,367.47,368.0,2488.0,87.46,87.53,87.425,87.525,13171.0,427.245,427.38,427.18,427.29,50082.0,45.66,45.7,45.635,45.66,46502.0
2021-06-28 15:45:00-04:00,368.15,368.8,367.86,368.8,13078.0,87.535,87.735,87.465,87.705,25474.0,427.3,427.64,427.1,427.47,107205.0,45.665,45.805,45.64,45.805,82013.0
2021-06-29 09:30:00-04:00,374.79,377.19,371.67,372.3,15507.0,91.02,91.55,89.8,89.97,89206.0,427.94,428.39,427.93,428.11,31380.0,46.04,46.335,45.32,45.415,77830.0
2021-06-29 09:45:00-04:00,372.52,373.185,371.57,372.72,7656.0,89.96,90.44,89.955,90.43,49984.0,428.15,428.39,428.045,428.18,16313.0,45.42,45.47,45.28,45.43,31454.0
2021-06-29 10:00:00-04:00,372.93,375.07,372.37,374.96,8978.0,90.46,90.96,90.35,90.835,33714.0,428.25,428.28,428.0,428.11,22941.0,45.445,45.53,45.35,45.48,36664.0
2021-06-29 10:15:00-04:00,375.18,377.39,375.18,376.94,10417.0,90.835,91.365,90.825,91.345,29186.0,428.215,428.28,427.94,428.18,26448.0,45.49,45.69,45.49,45.69,24024.0
2021-06-29 10:30:00-04:00,377.27,378.05,375.93,376.43,9310.0,91.325,91.57,90.935,91.055,22095.0,428.19,428.56,428.19,428.27,20509.0,45.71,45.785,45.45,45.45,18283.0
2021-06-29 10:45:00-04:00,376.56,377.51,376.02,377.055,4552.0,91.075,91.51,91.025,91.405,11104.0,428.28,428.43,428.09,428.165,17389.0,45.45,45.53,45.4,45.48,23512.0
2021-06-29 11:00:00-04:00,376.73,376.91,375.73,375.9,4919.0,91.28,91.33,91.02,91.02,14442.0,428.16,428.22,428.005,428.07,21813.0,45.48,45.595,45.48,45.54,18544.0
2021-06-29 11:15:00-04:00,376.0,376.4,375.96,376.13,2518.0,91.055,91.245,91.055,91.12,6532.0,428.09,428.24,428.05,428.2,16569.0,45.56,45.615,45.53,45.53,19498.0
2021-06-29 11:30:00-04:00,376.17,376.24,375.35,375.35,1730.0,91.09,91.22,91.03,91.175,11103.0,428.2,428.2,427.95,427.96,9895.0,45.54,45.54,45.385,45.435,22631.0
2021-06-29 11:45:00-04:00,375.38,375.72,375.38,375.71,954.0,91.195,91.365,91.115,91.365,7454.0,428.05,428.085,427.85,428.0,23556.0,45.42,45.53,45.42,45.49,18042.0
2021-06-29 12:00:00-04:00,375.95,375.995,375.27,375.27,2564.0,91.395,91.44,91.21,91.235,7890.0,427.995,427.995,427.9,427.98,15212.0,45.48,45.51,45.35,45.37,27728.0
2021-06-29 12:15:00-04:00,374.92,374.98,373.72,373.72,2519.0,91.185,91.21,90.875,90.875,13914.0,427.975,428.085,427.95,428.05,9473.0,45.38,45.38,45.075,45.075,29628.0
2021-06-29 12:30:00-04:00,373.12,373.85,373.12,373.85,1686.0,90.86,90.875,90.675,90.78,5694.0,428.01,428.02,427.82,427.82,13490.0,45.08,45.13,45.03,45.085,18807.0
2021-06-29 12:45:00-04:00,373.84,373.84,373.3,373.3,776.0,90.785,90.82,90.725,90.815,12053.0,427.83,428.02,427.79,428.005,10666.0,45.065,45.18,45.045,45.065,16729.0
2021-06-29 13:00:00-04:00,373.49,373.66,373.17,373.43,1176.0,90.85,90.99,90.81,90.84,7460.0,428.02,428.07,427.95,427.96,11153.0,45.07,45.08,45.01,45.04,12734.0
2021-06-29 13:15:00-04:00,373.27,373.37,372.85,373.26,2696.0,90.83,90.9,90.745,90.89,4080.0,427.945,427.98,427.74,427.77,21909.0,45.035,45.065,44.99,45.06,16102.0
2021-06-29 13:30:00-04:00,373.37,373.39,372.83,373.39,1334.0,90.9,90.97,90.765,90.97,8302.0,427.74,427.83,427.69,427.74,11880.0,45.06,45.11,45.015,45.08,14854.0
2021-06-29 13:45:00-04:00,373.16,373.16,372.69,372.96,1602.0,90.95,90.96,90.76,90.865,3871.0,427.81,427.9,427.64,427.89,14074.0,45.06,45.07,45.005,45.03,14881.0
2021-06-29 14:00:00-04:00,372.86,372.86,372.37,372.76,1223.0,90.785,90.785,90.54,90.625,8912.0,427.855,428.05,427.675,427.98,19387.0,45.025,45.025,44.915,44.92,14497.0
2021-06-29 14:15:00-04:00,372.67,373.24,372.32,372.32,3643.0,90.615,90.66,90.56,90.58,10283.0,427.955,427.975,427.62,427.66,19237.0,44.91,44.92,44.73,44.73,28752.0
2021-06-29 14:30:00-04:00,372.11,372.11,371.22,371.41,1991.0,90.57,90.595,90.39,90.44,9698.0,427.63,427.7,427.165,427.28,47526.0,44.725,44.76,44.65,44.675,46979.0
2021-06-29 14:45:00-04:00,371.16,371.61,370.94,371.53,1661.0,90.43,90.5,90.385,90.49,4266.0,427.27,427.55,427.16,427.52,39288.0,44.69,44.71,44.615,44.63,43061.0
2021-06-29 15:00:00-04:00,371.525,373.185,371.525,373.175,1393.0,90.46,90.755,90.445,90.74,5240.0,427.55,427.61,427.32,427.61,58363.0,44.62,44.83,44.605,44.82,55501.0
2021-06-29 15:15:00-04:00,372.92,373.28,372.81,372.97,4079.0,90.725,90.77,90.69,90.73,3739.0,427.56,427.75,427.52,427.71,43383.0,44.81,44.905,44.73,44.905,29905.0
2021-06-29 15:30:00-04:00,372.83,372.85,372.42,372.58,3678.0,90.66,90.66,90.39,90.435,18152.0,427.7,427.7,427.51,427.57,70745.0,44.89,44.91,44.855,44.885,29078.0
2021-06-29 15:45:00-04:00,372.85,372.97,372.46,372.595,6301.0,90.435,90.68,90.435,90.62,37312.0,427.59,427.81,427.505,427.69,85257.0,44.905,44.915,44.73,44.77,132767.0
